#go	freq
50053	2.7936329380497928E-5
19464	6.374139153650277E-4
50054	1.629619213862379E-6
50056	1.4666572924761411E-5
50083	2.56083019321231E-6
19491	1.2361825750870333E-4
50082	1.5132178414436377E-5
50081	3.3756398001435E-5
50080	2.979875133919779E-5
50077	4.19044940707469E-6
50076	2.141785252504841E-5
19482	4.6560548967496545E-7
50075	4.6560548967496545E-7
50074	9.312109793499309E-7
19477	1.510889813995263E-4
19478	4.558277743917912E-4
50071	9.544912538336792E-6
19480	2.3280274483748272E-7
50100	1.2571348221224068E-5
50097	2.3745879973423238E-5
19502	4.6560548967496545E-7
50096	1.4899375669598894E-5
19504	2.3280274483748272E-7
50093	5.587265876099586E-6
50089	1.8624219586998618E-6
50090	3.7248439173997236E-6
50087	6.984082345124482E-7
50086	1.1174531752199172E-5
71932	2.3280274483748272E-7
19637	0.10618761759448649
19643	4.6560548967496545E-7
2047	9.312109793499309E-7
2048	3.492041172562241E-6
19647	4.19044940707469E-6
19646	4.8585932847582645E-4
19645	1.5248579786855118E-4
19652	2.6073907421798064E-5
2049	3.492041172562241E-6
19649	4.423252151912172E-6
19655	4.6560548967496545E-7
71945	5.657106699550831E-5
19659	2.3280274483748272E-7
71941	0.00232406980171259
19660	2.653951291147303E-5
71944	0.08839729743949573
19658	2.3280274483748272E-7
19664	2.3280274483748272E-7
19662	9.312109793499309E-7
50002	1.4899375669598894E-5
71949	1.6459154060010029E-4
19665	1.7902531078002422E-4
71952	1.8624219586998618E-6
50003	9.312109793499309E-7
71951	4.7095995280622754E-4
71963	2.3280274483748272E-7
19670	3.492041172562241E-5
50005	2.3280274483748272E-7
50006	2.3280274483748272E-7
19674	0.0029016534116543848
19673	3.3756398001435E-4
19676	2.3280274483748272E-7
50009	2.3280274483748272E-7
19678	2.3280274483748272E-7
71972	1.629619213862379E-6
19679	6.984082345124482E-7
50014	1.1640137241874137E-6
50019	6.984082345124482E-7
19682	0.0022688955511861067
50020	4.19044940707469E-6
2083	2.3280274483748272E-7
19684	4.206745599213313E-4
19685	1.6505714608977526E-4
19686	2.3280274483748272E-7
50023	1.3968164690248965E-6
50022	2.3280274483748272E-7
71978	2.3280274483748274E-6
71977	2.3280274483748272E-7
50021	1.1640137241874137E-6
71975	2.3280274483748272E-7
50025	2.3280274483748272E-7
19692	0.002062166713770422
71973	6.169272738193293E-5
2094	3.585162270497234E-5
19693	0.062250522758563534
50032	3.678283368432227E-5
19694	6.239113561644537E-5
50031	2.3280274483748272E-7
19695	2.5445340010736865E-4
50030	6.984082345124482E-7
2098	6.979426290227732E-4
19698	1.3968164690248965E-6
2097	8.790631645063348E-4
2100	2.3280274483748272E-7
2099	2.3280274483748272E-7
19700	2.928658530055533E-4
19580	8.49730018656812E-5
19579	1.792581135248617E-4
19577	1.792581135248617E-4
2101	6.914241521673237E-5
19588	6.984082345124482E-7
19586	1.3968164690248965E-6
19585	3.1498211376511414E-4
19584	1.0545964341137968E-4
19583	1.0545964341137968E-4
19595	9.312109793499309E-7
19596	2.3280274483748272E-7
19594	2.642311153905429E-4
19592	2.3280274483748272E-7
2132	2.3280274483748272E-7
2131	2.3280274483748272E-7
2130	2.3280274483748272E-7
2128	4.423252151912172E-6
19605	4.260290230525934E-5
2135	2.3280274483748272E-7
19607	2.3280274483748272E-7
2136	2.3280274483748272E-7
19619	2.2721547896138315E-4
19614	2.574798357902559E-4
2143	8.846504303824343E-5
19626	4.344099218667428E-4
19627	6.704719051319503E-4
19628	2.048664154569848E-5
19622	1.9089825076673585E-5
19634	5.66176275444758E-4
2161	0.0023971698635915596
19629	2.6911997303213003E-4
19630	9.312109793499309E-7
19631	2.3280274483748272E-7
19632	3.557225941116736E-4
50930	6.984082345124482E-7
19826	2.3280274483748272E-7
19825	5.761867934727697E-4
50926	6.984082345124482E-7
50927	6.984082345124482E-7
50921	6.984082345124482E-7
50922	2.3280274483748272E-7
33317	6.984082345124482E-7
50918	9.312109793499309E-7
50919	2.3280274483748272E-7
33320	2.3280274483748272E-7
50920	1.2431666574321578E-4
33319	2.3280274483748272E-7
19812	9.312109793499309E-7
71840	0.041652601500832734
19807	1.3036953710899032E-5
19808	4.84695314751639E-4
19805	4.043783677827075E-4
2460	4.656054896749655E-6
19798	9.544912538336792E-6
2449	4.656054896749655E-6
71824	2.467709095277317E-5
50897	7.123763992026972E-4
71822	0.007294874009482521
50896	0.08339855690234531
33294	2.281466899407331E-5
33293	0.0025768935826060964
71826	7.784923787365422E-4
2443	4.656054896749655E-6
19787	1.1244372575650416E-4
2437	4.656054896749655E-6
2438	4.656054896749655E-6
19784	3.259238427724758E-6
19783	3.259238427724758E-6
71807	2.3280274483748272E-7
33281	0.0010089670961256501
71806	0.005065787727663624
71805	9.642689691168535E-4
19773	4.283570505009682E-5
2429	2.3280274483748272E-7
19774	3.049715957371024E-5
50877	3.382623882488624E-4
71804	9.642689691168535E-4
33390	9.079307048661826E-6
71918	4.772456269168396E-5
19752	0.08813097109940166
19751	0.0032659897073250453
33384	2.3280274483748272E-7
71915	5.8433488954208164E-5
33383	2.3280274483748272E-7
71916	2.3280274483748272E-7
19755	4.7957365436521445E-5
33388	5.8433488954208164E-5
33387	4.6560548967496545E-7
50846	1.629619213862379E-6
50845	1.629619213862379E-6
19744	5.214781484359613E-5
2526	6.052871365774551E-6
19742	5.238061758843362E-5
19747	2.3280274483748272E-7
19748	0.0011370086057862657
50852	2.3280274483748272E-7
19745	5.238061758843362E-5
50851	2.3280274483748272E-7
19746	5.214781484359613E-5
33365	0.0010937072952464939
71897	1.629619213862379E-6
71900	1.3968164690248965E-6
50840	1.1872939986711619E-5
50839	2.3280274483748272E-7
2524	4.656054896749655E-6
19740	0.001044585916085785
50843	4.6560548967496545E-7
50832	1.3968164690248965E-6
19725	0.008491945723436858
50829	1.6296192138623792E-5
71890	4.6560548967496545E-7
19727	2.3280274483748272E-7
50830	1.6296192138623792E-5
33362	4.98197873952213E-5
50824	2.3280274483748272E-7
19720	0.002974986276278192
50821	1.2501507397772823E-4
50827	6.984082345124482E-6
50825	2.3280274483748272E-7
19724	4.656054896749655E-6
50826	2.3280274483748272E-7
33353	4.6188064575756576E-4
33345	2.3280274483748272E-7
50794	0.12994932815455867
50793	0.00814320721167031
50795	1.2431666574321578E-4
50790	0.0024062491706402216
71722	3.515321447045989E-5
50789	0.13476694815622553
50792	4.6560548967496545E-7
19941	3.338391360969502E-4
19955	6.984082345124482E-7
19956	6.984082345124482E-7
50801	0.003248529501462234
19953	1.3968164690248965E-6
50804	6.751279600286999E-6
19954	0.0013588696216163868
50797	1.5062337590985133E-4
71731	2.3280274483748272E-7
19932	6.448636031998272E-5
50777	1.3968164690248965E-6
71702	0.044625958157897064
50778	1.1640137241874137E-6
50779	2.3280274483748272E-7
71704	0.517116821814176
71705	0.015858290175584485
50776	3.0264356828872755E-6
71709	0.0011398022387243154
50787	1.61565104917213E-4
71713	4.6560548967496545E-7
50782	4.6560548967496545E-7
50764	2.793632938049793E-6
19922	2.3280274483748272E-7
50765	2.793632938049793E-6
19898	2.805273075291667E-4
19897	2.428132628654945E-4
19900	4.353411328460927E-5
19899	8.534548625742117E-4
19901	4.353411328460927E-5
19904	2.3280274483748272E-7
50750	2.3280274483748272E-7
19877	0.001913172957074433
19878	3.0031554084035273E-5
33512	5.587265876099586E-6
50730	4.6560548967496545E-7
19882	6.984082345124482E-7
50731	4.6560548967496545E-7
50734	2.095224703537345E-6
19887	1.0708926262524206E-4
19888	2.3280274483748272E-7
50735	9.312109793499309E-7
50738	4.6560548967496545E-7
50737	2.095224703537345E-6
71769	2.3280274483748272E-7
50709	3.352359525659752E-5
19864	3.7248439173997236E-6
71770	2.3280274483748272E-7
71771	1.1872939986711619E-5
50714	2.3280274483748272E-7
19867	0.0117951838699359
71766	4.912137916070886E-5
50715	2.3280274483748272E-7
71767	9.312109793499309E-7
19866	1.4224247709570195E-4
33499	1.1640137241874137E-6
71768	9.312109793499309E-7
19865	1.699460037313624E-5
19871	2.3280274483748272E-7
19875	2.490989369761065E-5
19874	5.587265876099586E-6
50696	3.492041172562241E-6
50695	1.2804150966061551E-5
50694	1.3968164690248965E-6
2376	5.268326115672234E-4
50697	3.492041172562241E-6
19852	1.010363912594675E-4
19853	9.312109793499309E-7
19854	1.0010518028011758E-4
19855	2.3280274483748272E-7
19856	0.0019057232692396336
50708	1.457345182682642E-4
19858	6.984082345124482E-7
50707	2.3280274483748272E-7
19859	4.6560548967496545E-7
19860	5.445256201748721E-4
19829	0.006905162214624575
33468	2.665591428389177E-4
50684	2.3280274483748272E-7
33467	2.665591428389177E-4
19836	1.6296192138623792E-5
19835	8.327354182836757E-4
19838	9.312109793499309E-7
50688	4.6560548967496545E-7
50685	2.3280274483748272E-7
19842	0.005478779797005319
19843	0.01761781332106618
50660	0.015059311155302246
50656	2.3280274483748272E-7
50654	2.3280274483748272E-7
71586	5.5639856016158375E-5
33051	2.3280274483748272E-7
71575	1.629619213862379E-6
33049	9.312109793499309E-7
33050	9.312109793499309E-7
71577	6.239113561644537E-5
33068	2.3280274483748272E-7
50667	8.590421284503113E-5
33067	2.3280274483748272E-7
50663	2.3280274483748272E-7
71596	2.3280274483748272E-7
50664	6.984082345124482E-7
50661	0.00711002863008156
50662	0.04297561949974415
50626	5.820068620937068E-5
20035	3.7248439173997236E-6
20033	4.6560548967496545E-7
50628	4.6560548967496545E-7
50627	2.3280274483748274E-6
50622	2.3280274483748274E-6
71554	0.011754676192334178
71555	0.0010569244615621716
50618	6.984082345124482E-6
2684	1.1640137241874137E-6
2683	1.3968164690248965E-6
50617	5.587265876099586E-6
50620	1.2571348221224068E-5
2682	3.492041172562241E-6
33013	0.009730223523227428
33014	0.009489505485065471
71545	2.116176950572718E-4
33015	1.238510602535408E-4
20022	2.3280274483748272E-7
50641	3.259238427724758E-6
33044	2.3280274483748272E-7
33043	2.034695989879599E-4
50637	2.3280274483748272E-7
33037	5.962078295287933E-4
50640	1.1640137241874137E-6
50634	2.3280274483748272E-7
2697	4.6560548967496545E-7
33036	0.017043256146807274
50629	6.984082345124482E-7
20039	2.3280274483748272E-7
50630	9.312109793499309E-7
20037	0.007751632994853663
33120	2.3280274483748272E-7
33124	8.986185950726834E-5
20002	1.2804150966061551E-5
33121	3.727171944848099E-4
20003	4.6560548967496545E-7
33111	2.095224703537345E-6
50583	8.49730018656812E-5
50582	3.7248439173997236E-6
19992	4.6560548967496545E-7
50587	9.312109793499309E-7
50586	2.3280274483748272E-7
71667	2.3280274483748272E-7
50607	2.095224703537345E-6
33135	2.3280274483748272E-7
50608	4.888857641587138E-6
50605	1.0010518028011757E-5
50606	9.312109793499309E-7
50611	1.1640137241874137E-6
50612	4.6560548967496545E-7
33138	2.3280274483748272E-7
50609	2.095224703537345E-6
50599	6.984082345124482E-7
50598	2.3280274483748272E-7
33130	4.6560548967496545E-7
20012	1.1640137241874137E-6
50560	1.1640137241874137E-6
50561	4.6560548967496545E-7
50564	6.052871365774551E-6
71616	9.831259914486895E-4
50563	2.3280274483748274E-6
50549	2.56083019321231E-6
50555	3.0264356828872755E-6
33102	2.3280274483748272E-7
50574	4.6560548967496545E-7
2768	2.3280274483748272E-7
50575	2.3280274483748274E-6
19988	4.7282237476492745E-4
50577	1.4643292650277665E-4
33105	1.3968164690248965E-6
71630	2.3280274483748272E-7
50578	1.2804150966061551E-5
33108	3.0264356828872755E-6
19985	9.312109793499309E-7
50580	1.3805202768862727E-4
50565	2.3280274483748274E-6
33094	3.585162270497234E-5
50566	1.8624219586998618E-6
2757	2.3280274483748272E-7
50567	7.037626976437103E-4
50568	1.3991444964732712E-4
50569	8.846504303824343E-6
2764	2.3280274483748272E-7
50570	3.066012149509648E-4
33099	2.3280274483748274E-6
50572	1.722740311797372E-5
33180	1.629619213862379E-6
33179	1.1616856967390388E-4
50524	9.777715283174275E-6
50521	2.3280274483748272E-7
33178	0.0025035607179822892
33177	0.0016617459926499517
71451	4.8748894768968883E-4
50519	4.7491759946846476E-5
33176	1.1779818888776627E-4
50520	1.676179762829876E-5
50518	4.127592665968569E-4
50531	5.470864503680844E-5
50532	7.729051128604426E-5
71456	9.312109793499309E-7
50529	2.3280274483748272E-7
71453	2.095224703537345E-6
71454	6.984082345124482E-7
50530	4.888857641587138E-6
50527	2.3280274483748272E-7
50528	2.816913212533541E-5
50525	2.910034310468534E-5
50526	1.1174531752199172E-5
33195	2.3280274483748272E-7
50540	1.3968164690248965E-6
50539	2.3280274483748272E-7
71462	1.1640137241874137E-6
50538	1.0010518028011758E-4
33194	6.984082345124482E-7
71468	3.5618819960134855E-5
71467	3.6317228194647306E-5
71466	5.654778672102456E-4
71465	1.1640137241874137E-6
50548	2.3280274483748272E-7
71472	6.984082345124482E-7
71470	7.845452501023168E-5
71469	4.6560548967496545E-7
33202	4.406955959773548E-4
50545	8.846504303824343E-6
71475	2.3280274483748272E-7
71474	7.612649756185685E-5
50490	2.3280274483748272E-7
50492	1.955543056634855E-5
71417	6.984082345124482E-7
50485	1.1547016143939144E-4
50486	2.9472827496425315E-4
50487	1.676179762829876E-5
71421	6.984082345124482E-7
50497	1.0708926262524206E-5
50498	6.984082345124482E-7
71422	4.6560548967496545E-7
50499	2.095224703537345E-6
71424	4.6723510888882784E-4
50500	1.3968164690248964E-5
50508	2.3280274483748272E-7
33164	9.312109793499309E-7
33157	4.6560548967496545E-7
50501	1.0941729007361689E-5
71436	1.8135333822839905E-4
50504	4.423252151912172E-6
50503	5.12166038642462E-6
50514	2.095224703537345E-6
33170	5.354463131262103E-6
50515	4.1112964738299453E-4
33172	1.9788233311186032E-5
50510	3.492041172562241E-6
50511	4.7491759946846477E-4
33240	2.3280274483748272E-7
50456	2.3280274483748272E-7
33238	4.6560548967496545E-7
50454	1.4200967435086447E-5
50463	1.1640137241874137E-6
50464	4.6560548967496545E-7
50461	2.3280274483748272E-7
50462	4.679335171233403E-5
71522	2.3280274483748272E-7
50467	2.56083019321231E-6
50468	1.1640137241874137E-6
71518	2.3280274483748272E-7
50470	1.629619213862379E-6
33260	2.3280274483748272E-7
50473	2.56083019321231E-6
50480	1.766972833316494E-4
50477	4.6560548967496545E-7
50484	2.3280274483748272E-7
50483	2.3280274483748272E-7
33265	6.378795208547027E-5
50421	7.310006187896957E-5
71482	8.07825524586065E-5
71483	8.031694696893154E-5
71478	8.194656618279392E-5
50427	2.3280274483748272E-7
71479	1.1640137241874137E-6
33212	0.0013025313573657158
71480	1.1640137241874137E-6
71489	2.3280274483748272E-7
33214	0.001274129422495543
33215	2.3280274483748272E-7
33218	0.003173334214879727
50440	1.8624219586998618E-6
33223	1.7693008607648687E-5
50439	2.56083019321231E-6
71496	0.004724964509221549
33228	9.312109793499309E-7
71495	9.312109793499309E-7
33229	2.3280274483748272E-7
50446	1.3968164690248965E-6
71502	2.3280274483748272E-7
50450	4.6560548967496545E-7
50451	3.585162270497234E-5
33866	0.002473994769387929
33865	0.0034075337761862346
33863	6.471916306482019E-5
33862	4.663038979094779E-4
18194	2.3280274483748272E-7
18193	0.008125281400317822
33875	0.0034075337761862346
18196	2.095224703537345E-6
18195	1.61565104917213E-4
33872	4.6560548967496545E-7
18189	2.4351167110000694E-4
18192	4.6560548967496545E-7
33869	4.888857641587138E-5
18169	2.3280274483748272E-7
3001	4.6560548967496545E-7
33850	1.1640137241874137E-6
33847	2.3280274483748272E-7
33848	4.6560548967496545E-7
33846	2.3280274483748272E-7
18178	2.3280274483748272E-7
3006	1.629619213862379E-6
33856	2.265170707268707E-4
3008	3.382623882488624E-4
18175	1.8624219586998618E-6
33897	9.102587323145575E-5
18215	4.6560548967496545E-7
18214	2.886754035984786E-5
33906	2.3280274483748272E-7
33905	2.3280274483748272E-7
33904	2.56083019321231E-6
33882	9.777715283174275E-6
33883	1.8624219586998618E-6
18202	0.0029645101527605053
18199	2.3280274483748272E-7
3032	7.356566736864454E-5
33878	2.3280274483748272E-7
18200	2.886754035984786E-5
18197	2.6632634009408023E-4
18198	6.00863884425543E-4
33890	1.3036953710899034E-4
18212	4.3045227520450556E-4
18209	1.629619213862379E-6
18210	2.3280274483748272E-7
33892	1.3968164690248965E-6
18208	0.003555130716413199
18205	2.8541616517075384E-4
18246	2.3280274483748272E-7
18247	2.3280274483748272E-7
33797	5.587265876099586E-6
18249	2.3280274483748272E-7
33806	2.3280274483748272E-7
33812	2.211626075956086E-5
18260	2.3280274483748272E-7
2935	4.085688171897822E-4
2938	2.3280274483748272E-7
2937	2.3280274483748272E-7
33785	1.2222144103967843E-4
2939	2.3280274483748272E-7
33786	1.2222144103967843E-4
33792	1.1640137241874137E-6
18240	2.3280274483748272E-7
2943	7.526512740595817E-4
33795	9.31210979349931E-6
33796	4.6560548967496545E-7
33794	1.1174531752199172E-5
18280	2.3280274483748272E-7
33830	4.6560548967496545E-7
18279	2.095224703537345E-6
33831	2.5841104676960583E-5
33840	2.3280274483748272E-7
33841	4.6560548967496545E-7
33814	2.7005118401147996E-5
18262	2.3280274483748272E-7
33816	3.3756398001435E-5
33817	4.365051465702801E-4
33818	4.7165836104074E-4
33819	3.0799803141998963E-4
33820	2.3280274483748272E-7
18271	4.772456269168396E-4
18272	2.3280274483748272E-7
33825	2.3280274483748272E-7
33828	3.492041172562241E-6
34004	6.984082345124482E-7
34001	2.3280274483748272E-7
33999	4.6560548967496545E-7
34000	4.6560548967496545E-7
33997	2.095224703537345E-6
33995	4.6560548967496545E-7
18315	2.3280274483748272E-7
33993	4.6560548967496545E-7
33989	9.544912538336792E-6
33990	4.7258957202008994E-5
33988	9.312109793499309E-7
18307	1.3036953710899034E-4
33983	1.3735361945411481E-5
33982	4.562933798814662E-5
18298	5.368431295952352E-4
33980	2.5841104676960583E-5
33977	9.312109793499309E-7
33975	2.3280274483748272E-7
33974	2.3280274483748272E-7
33973	2.3280274483748272E-7
34033	0.002473994769387929
34034	4.888857641587138E-5
34035	8.792959672511723E-4
34036	5.4243039547133474E-5
34029	4.6560548967496545E-7
2927	2.3280274483748272E-7
18352	2.3280274483748272E-7
34030	0.002473994769387929
34031	4.888857641587138E-5
34032	0.0034075337761862346
34025	2.3280274483748272E-7
34026	1.629619213862379E-6
34027	6.984082345124482E-7
18345	4.6560548967496545E-7
34028	1.1174531752199172E-5
34022	2.3280274483748272E-7
34023	4.1974334894198136E-4
34024	4.423252151912172E-5
18342	1.8624219586998618E-6
18339	2.6632634009408023E-4
34017	1.105813037978043E-4
34013	4.6560548967496545E-7
34015	4.0507677601721996E-5
34010	9.312109793499309E-7
34012	2.3280274483748272E-7
34005	2.3280274483748272E-7
2831	4.6560548967496545E-7
33939	6.984082345124482E-7
33940	3.0264356828872755E-6
33938	4.6560548967496545E-7
33927	5.354463131262103E-6
33925	7.216885089961965E-5
33926	4.120608583623445E-5
33931	4.6560548967496545E-7
33932	2.3280274483748272E-7
18378	6.984082345124482E-7
33920	4.3068507794934304E-5
33919	3.259238427724758E-6
33918	9.312109793499309E-7
33917	3.492041172562241E-6
33923	2.3280274483748272E-7
33912	4.6560548967496545E-7
33911	9.312109793499309E-7
33910	2.3280274483748272E-7
33916	1.1640137241874136E-5
18364	3.8086529055412176E-4
33968	3.492041172562241E-6
33969	2.0253838800860998E-5
33971	1.3386157828155256E-4
33972	9.312109793499309E-7
33959	1.1640137241874137E-6
33961	9.056026774178079E-5
33963	9.312109793499309E-7
18410	1.0033798302495506E-4
33951	6.984082345124482E-7
18392	1.1640137241874137E-6
33942	9.614753361788036E-5
33943	1.1640137241874137E-6
18394	8.846504303824343E-6
33947	2.56083019321231E-6
18393	8.61370155898686E-6
33596	2.3280274483748272E-7
33592	4.6560548967496545E-7
33609	7.00736261960823E-5
33611	7.00736261960823E-5
33608	1.4363929356472685E-4
33615	9.312109793499309E-7
18457	2.3280274483748272E-7
18459	3.492041172562241E-6
18460	4.6560548967496545E-7
18454	1.0057078576979254E-4
18456	1.3502559200573998E-5
18465	4.6560548967496545E-7
18467	1.2804150966061551E-5
18468	6.052871365774551E-6
33644	3.2126778787572615E-5
33643	4.3068507794934304E-5
18481	2.3280274483748272E-7
18484	1.3968164690248965E-6
18483	4.6560548967496545E-7
18478	3.5618819960134855E-5
33648	5.587265876099586E-6
33647	5.587265876099586E-6
18480	5.9364699933558096E-5
33646	1.2338545476386585E-5
18479	1.1407334497036655E-5
33526	9.312109793499309E-7
18485	3.492041172562241E-6
18492	1.6203071040688798E-4
18489	3.515321447045989E-5
18493	3.049715957371024E-5
33539	1.184965971222787E-4
18498	1.5132178414436377E-5
18504	2.3280274483748272E-7
33542	2.3280274483748272E-7
18506	1.2571348221224068E-5
18511	6.984082345124482E-7
18509	1.1640137241874137E-6
33554	0.02193304499937376
18515	9.312109793499309E-7
18513	2.3280274483748272E-7
33559	2.141785252504841E-5
18517	2.3280274483748274E-6
33558	2.572470330454184E-4
18522	1.2804150966061551E-5
18525	1.8624219586998618E-6
33567	6.239113561644537E-5
18530	2.793632938049793E-6
18531	2.3280274483748272E-7
18535	9.312109793499309E-7
18537	2.3978682718260723E-5
18545	2.3280274483748272E-7
18548	4.609494347782158E-5
33585	3.957646662237207E-6
33730	2.095224703537345E-6
33729	2.3280274483748272E-7
33732	4.772456269168396E-5
33726	6.821120423738245E-5
33727	3.0264356828872755E-6
33721	1.7693008607648687E-5
18551	3.864525564302213E-5
33717	9.265549244531812E-5
33720	3.259238427724758E-6
18579	2.6772315656310515E-5
33745	1.629619213862379E-6
18580	5.612874178031709E-4
18577	3.142837055306017E-5
18578	1.224542437845159E-4
33748	1.1011569830812934E-4
18575	1.3968164690248965E-6
33741	1.629619213862379E-6
18576	7.519528658250693E-5
33743	4.805048653445644E-4
33744	9.312109793499309E-7
33737	4.7491759946846476E-5
33739	2.535221891280187E-4
33734	2.793632938049793E-6
33735	2.910034310468534E-5
33736	2.3280274483748272E-7
33764	1.1360773948069158E-4
33758	1.9089825076673585E-5
33757	6.984082345124482E-7
33755	2.3280274483748272E-7
33754	2.3280274483748272E-7
33752	2.3280274483748272E-7
18582	1.8624219586998618E-6
18581	8.846504303824343E-6
18583	1.3036953710899032E-5
33776	3.957646662237207E-6
33771	2.3280274483748272E-7
33772	2.3280274483748272E-7
33767	3.259238427724758E-6
33765	1.7460205862811206E-5
33766	2.3280274483748272E-7
18624	9.312109793499309E-7
18623	2.304747173891079E-5
18628	6.984082345124482E-7
18626	8.148096069311896E-6
18625	3.7248439173997236E-6
33655	5.587265876099586E-6
18620	1.8391416842161134E-5
18619	2.095224703537345E-6
18618	4.656054896749655E-6
33677	4.6560548967496545E-7
33680	2.3280274483748272E-7
33670	2.3280274483748272E-7
18635	2.3280274483748272E-7
33673	4.6560548967496545E-7
33674	5.587265876099586E-6
33676	2.3280274483748272E-7
18658	2.0952247035373445E-5
18660	2.3280274483748272E-7
18659	6.052871365774551E-5
33692	0.007202916925271715
33691	3.7248439173997236E-6
18669	3.259238427724758E-6
33711	1.482953484614765E-4
33712	2.3280274483748272E-7
18671	2.3280274483748272E-7
18673	2.793632938049793E-6
18675	2.3280274483748272E-7
33713	2.56083019321231E-6
18676	2.3280274483748272E-7
18662	2.3513077228585757E-5
33702	1.0941729007361689E-5
18665	2.3280274483748272E-7
33708	2.3280274483748272E-7
18666	4.888857641587138E-6
33705	9.312109793499309E-7
18667	2.0253838800860998E-5
18730	1.536498115927386E-5
18729	1.8624219586998618E-6
34416	1.1640137241874137E-6
18740	1.1640137241874137E-6
18739	1.0476123517686723E-5
18738	1.6412593511042534E-4
34419	2.3280274483748272E-7
18710	1.0708926262524206E-5
34401	2.3280274483748272E-7
18695	3.957646662237207E-6
18697	2.4863333148643157E-4
18706	1.629619213862379E-6
18677	1.2105742731549102E-5
34357	0.0011221092301166669
34358	2.3280274483748272E-7
18683	1.8624219586998618E-6
18685	2.3978682718260723E-5
18687	3.957646662237207E-6
18796	6.751279600286999E-6
34354	9.824275832141772E-5
34353	2.3280274483748272E-7
18802	5.005259014005879E-5
34355	4.6560548967496545E-7
18801	3.2126778787572615E-5
18800	8.823224029340596E-5
18799	1.5132178414436377E-5
18775	2.3280274483748274E-6
18774	2.56083019321231E-6
34337	2.3280274483748272E-7
34338	1.699460037313624E-5
18788	2.095224703537345E-6
18785	9.31210979349931E-6
18786	3.7015636429159756E-5
18784	5.331182856778355E-5
34336	2.3280274483748272E-7
18762	7.449687834799447E-6
34315	1.3968164690248965E-6
34314	1.3968164690248965E-6
18764	2.0253838800860998E-5
34313	7.868732775506917E-5
18763	1.4200967435086447E-5
34312	1.1640137241874137E-6
34311	1.4620012375793915E-4
18760	4.656054896749655E-6
34310	7.449687834799447E-6
34309	1.9252786998059823E-4
18759	1.2571348221224068E-5
18771	1.7460205862811206E-5
34318	4.888857641587138E-6
18741	2.3280274483748272E-7
18744	2.3280274483748274E-6
18753	3.492041172562241E-6
34308	3.6061145175326077E-4
18756	2.3280274483748272E-7
18750	2.3280274483748272E-7
34301	2.3280274483748272E-7
18859	9.312109793499309E-7
18860	2.3280274483748274E-6
18858	1.0476123517686723E-5
18850	1.2105742731549102E-4
18849	1.266446931915906E-4
18838	1.5132178414436377E-5
18842	2.3280274483748272E-7
18834	2.3280274483748272E-7
18836	1.9788233311186032E-5
34504	2.3280274483748272E-7
18822	6.937521796156986E-5
18823	2.3280274483748272E-7
18826	4.3999718774284236E-5
18814	3.492041172562241E-6
18820	9.312109793499309E-7
18805	2.3280274483748272E-7
18812	2.3280274483748272E-7
34481	3.0264356828872755E-6
34483	1.8624219586998618E-6
34480	8.986185950726834E-5
18924	2.3280274483748272E-7
34470	0.02122439344408846
34471	2.3280274483748272E-7
18918	9.312109793499309E-7
34465	2.3280274483748272E-7
18915	2.3280274483748272E-7
18913	2.3280274483748272E-7
34458	6.844400698221992E-5
34459	6.821120423738245E-5
18904	0.0013230179989114144
18901	4.6560548967496545E-7
3333	0.0035893527199043086
34440	4.216057709006812E-4
72714	2.3280274483748272E-7
18874	4.3999718774284236E-5
34421	2.3280274483748272E-7
18871	2.141785252504841E-5
72668	2.3280274483748272E-7
18966	2.3280274483748272E-7
18967	4.6560548967496545E-7
18970	3.7248439173997236E-6
18973	2.3280274483748272E-7
18974	2.3280274483748272E-7
3810	2.3513077228585757E-5
18979	3.492041172562241E-6
18982	1.3968164690248965E-6
3824	0.6425283588663624
3825	1.3293036730220264E-4
3826	6.984082345124482E-7
72686	9.312109793499309E-7
18995	4.98197873952213E-5
18937	2.3280274483748272E-7
3774	0.003511363800383752
18941	1.9788233311186032E-5
18942	1.9788233311186032E-5
3779	2.816913212533541E-5
18948	4.6560548967496545E-7
3777	3.934366387753458E-5
72657	0.0023319850950370646
18960	2.3280274483748272E-7
18959	4.6560548967496545E-7
18958	6.159960628399793E-4
18964	9.312109793499309E-7
18963	2.3280274483748272E-7
3796	6.006310816807054E-4
18962	1.685491872623375E-4
72655	3.0264356828872755E-6
72600	1.629619213862379E-6
72599	0.0010883528321152319
34071	2.7936329380497928E-5
34072	3.3756398001435E-5
34069	8.148096069311895E-5
19031	4.58621407329841E-5
3735	0.02533289628498036
34083	2.3280274483748272E-7
3746	0.003652209461010429
19042	8.61370155898686E-6
34081	1.8624219586998618E-6
19043	8.38089881414938E-6
3747	0.0014512923113168673
19038	2.4211485463098204E-5
34077	6.634878227868258E-5
3743	0.0017902531078002422
34078	4.6560548967496545E-7
3755	0.003558157152096086
3756	5.284622307810858E-5
19048	3.259238427724758E-6
19058	3.5292896117362384E-4
34097	6.984082345124482E-7
19003	1.629619213862379E-6
3707	2.3280274483748272E-7
19001	0.013443892908874953
34037	4.888857641587138E-5
34038	5.12166038642462E-6
34040	1.401472523921646E-4
19012	7.647570167911308E-4
3714	2.3280274483748272E-7
3713	5.773508071969572E-5
3712	6.029591091290803E-5
19008	3.7015636429159755E-4
